book,score
81841,405
81842,593
81843,163
81844,336
81845,217
81846,455
81847,53
81848,437
81849,201
81850,335
81851,270
81852,554
81853,588
81854,356
81855,38
81856,556
81857,444
81858,68
81859,153
81860,247
81861,121
81862,552
81863,582
81864,423
81865,229
81866,598
81867,305
81868,133
81869,26
81870,566
81871,91
81872,515
81873,24
81874,85
81875,121
81876,108
81877,347
81878,561
81879,426
81880,403
81881,40
81882,394
81883,225
81884,262
81885,224
81886,169
81887,267
81888,494
81889,198
81890,392
81891,354
81892,470
81893,498
81894,389
81895,64
81896,302
81897,544
81898,477
81899,271
81900,91
81901,442
81902,153
81903,405
81904,132
81905,18
81906,503
81907,166
81908,116
81909,76
81910,591
81911,105
81912,263
81913,8
81914,504
81915,156
81916,378
81917,237
81918,455
81919,476
81920,284
81921,273
81922,459
81923,460
81924,131
81925,93
81926,280
81927,262
81928,20
81929,533
81930,431
81931,400
81932,203
81933,238
81934,582
81935,502
81936,443
81937,528
81938,25
81939,62
81940,522
81941,386
81942,284
81943,104
81944,508
81945,244
81946,347
81947,99
81948,59
81949,184
81950,561
81951,357
81952,240
81953,18
81954,129
81955,283
81956,408
81957,567
81958,437
81959,358
81960,150
81961,377
81962,337
81963,511
81964,585
81965,72
81966,34
81967,161
81968,97
81969,493
81970,80
81971,532
81972,460
81973,152
81974,61
81975,490
81976,55
81977,209
81978,465
81979,482
81980,227
81981,523
81982,44
81983,355
81984,326
81985,516
81986,94
81987,282
81988,91
81989,410
81990,583
81991,188
81992,191
81993,296
81994,30
81995,367
81996,145
81997,69
81998,536
81999,186
82000,397
82001,565
82002,320
82003,381
82004,460
82005,49
82006,365
82007,596
82008,316
82009,98
82010,372
82011,557
82012,392
82013,499
82014,26
82015,520
82016,244
82017,540
82018,526
82019,342
82020,167
82021,395
82022,282
82023,178
82024,172
82025,5
82026,148
82027,285
82028,287
82029,538
82030,149
82031,102
82032,553
82033,262
82034,317
82035,54
82036,600
82037,243
82038,432
82039,568
82040,39
82041,436
82042,377
82043,279
82044,173
82045,37
82046,378
82047,163
82048,4
82049,454
82050,21
82051,75
82052,320
82053,238
82054,50
82055,38
82056,481
82057,68
82058,422
82059,301
82060,311
82061,249
82062,140
82063,72
82064,82
82065,577
82066,138
82067,120
82068,515
82069,297
82070,379
82071,308
82072,419
82073,146
82074,164
82075,126
82076,590
82077,243
82078,518
82079,325
82080,58
82081,341
82082,167
82083,133
82084,354
82085,87
82086,260
82087,179
82088,314
82089,90
82090,351
82091,578
82092,406
82093,63
82094,185
82095,100
82096,595
82097,181
82098,197
82099,394
82100,122
82101,567
82102,537
82103,36
82104,484
82105,273
82106,121
82107,300
82108,47
82109,67
82110,138
82111,484
82112,492
82113,582
82114,520
82115,456
82116,161
82117,259
82118,204
82119,94
82120,234
82121,251
82122,5
82123,26
82124,431
82125,137
82126,513
82127,454
82128,465
82129,172
82130,577
82131,487
82132,279
82133,456
82134,39
82135,42
82136,184
82137,196
82138,388
82139,109
82140,52
82141,455
82142,306
82143,491
82144,92
82145,252
82146,155
82147,415
82148,90
82149,188
82150,557
82151,234
82152,429
82153,490
82154,170
82155,351
82156,565
82157,593
82158,576
82159,427
82160,40
82161,290
82162,481
82163,42
82164,207
82165,578
82166,280
82167,28
82168,57
82169,160
82170,1
82171,463
82172,65
82173,100
82174,491
82175,6
82176,382
82177,371
82178,158
82179,511
82180,535
82181,167
82182,147
82183,427
82184,225
82185,572
82186,92
82187,30
82188,374
82189,477
82190,112
82191,406
82192,476
82193,4
82194,371
82195,40
82196,519
82197,56
82198,288
82199,581
82200,564
82201,417
82202,564
82203,572
82204,427
82205,503
82206,497
82207,386
82208,103
82209,528
82210,355
82211,292
82212,382
82213,473
82214,570
82215,389
82216,304
82217,548
82218,373
82219,523
82220,358
82221,351
82222,551
82223,51
82224,88
82225,421
82226,201
82227,301
82228,434
82229,30
82230,324
82231,226
82232,44
82233,346
82234,289
82235,361
82236,333
82237,427
82238,143
82239,330
82240,443
82241,143
82242,487
82243,42
82244,586
82245,460
82246,87
82247,108
82248,583
82249,15
82250,90
82251,225
82252,303
82253,453
82254,89
82255,174
82256,1
82257,282
82258,272
82259,460
82260,364
82261,424
82262,71
82263,365
82264,526
82265,359
82266,491
82267,106
82268,227
82269,587
82270,193
82271,506
82272,406
82273,371
82274,318
82275,140
82276,191
82277,438
82278,286
82279,333
82280,153
82281,64
82282,295
82283,197
82284,22
82285,90
82286,401
82287,516
82288,218
82289,551
82290,164
82291,475
82292,89
82293,306
82294,78
82295,420
82296,374
82297,597
82298,448
82299,171
82300,401
82301,565
82302,427
82303,486
82304,347
82305,489
82306,228
82307,240
82308,489
82309,545
82310,370
82311,99
82312,403
82313,468
82314,464
82315,67
82316,264
82317,265
82318,3
82319,480
82320,256
82321,71
82322,489
82323,460
82324,45
82325,552
82326,188
82327,523
82328,39
82329,376
82330,402
82331,559
82332,387
82333,571
82334,370
82335,147
82336,303
82337,68
82338,501
82339,312
82340,20
82341,339
82342,559
82343,75
82344,321
82345,262
82346,281
82347,391
82348,24
82349,232
82350,340
82351,71
82352,583
82353,150
82354,475
82355,516
82356,357
82357,358
82358,453
82359,116
82360,486
82361,595
82362,238
82363,236
82364,541
82365,323
82366,266
82367,332
82368,462
82369,81
82370,597
82371,208
82372,365
82373,206
82374,474
82375,376
82376,190
82377,227
82378,245
82379,285
82380,162
82381,57
82382,151
82383,187
82384,426
82385,66
82386,478
82387,278
82388,19
82389,464
82390,550
82391,397
82392,279
82393,402
82394,304
82395,108
82396,404
82397,16
82398,134
82399,597
82400,339
82401,444
82402,264
82403,350
82404,271
82405,384
82406,30
82407,597
82408,303
82409,446
82410,578
82411,264
82412,498
82413,410
82414,88
82415,514
82416,30
82417,188
82418,262
82419,152
82420,349
82421,18
82422,578
82423,561
82424,53
82425,210
82426,589
82427,211
82428,387
82429,373
82430,50
82431,395
82432,203
82433,112
82434,98
82435,324
82436,470
82437,499
82438,351
82439,385
82440,552
82441,76
82442,171
82443,133
82444,524
82445,270
82446,204
82447,367
82448,543
82449,586
82450,510
82451,468
82452,470
82453,504
82454,510
82455,317
82456,85
82457,167
82458,23
82459,519
82460,365
82461,536
82462,58
82463,401
82464,353
82465,273
82466,214
82467,311
82468,246
82469,461
82470,570
82471,205
82472,564
82473,488
82474,43
82475,424
82476,405
82477,361
82478,383
82479,551
82480,408
82481,504
82482,420
82483,199
82484,314
82485,558
82486,525
82487,11
82488,339
82489,428
82490,114
82491,210
82492,128
82493,276
82494,124
82495,83
82496,394
82497,228
82498,546
82499,419
82500,179
82501,281
82502,82
82503,407
82504,264
82505,567
82506,367
82507,541
82508,559
82509,599
82510,59
82511,309
82512,206
82513,409
82514,402
82515,317
82516,565
82517,393
82518,284
82519,153
82520,338
82521,446
82522,308
82523,402
82524,432
82525,197
82526,113
82527,461
82528,2
82529,4
82530,488
82531,300
82532,385
82533,251
82534,420
82535,194
82536,352
82537,453
82538,324
82539,144
82540,112
82541,403
82542,15
82543,373
82544,525
82545,18
82546,478
82547,418
82548,556
82549,379
82550,453
82551,58
82552,543
82553,96
82554,304
82555,432
82556,471
82557,575
82558,231
82559,460
82560,557
82561,254
82562,174
82563,422
82564,53
82565,134
82566,267
82567,427
82568,583
82569,61
82570,212
82571,588
82572,483
82573,459
82574,60
82575,243
82576,336
82577,190
82578,490
82579,449
82580,433
82581,321
82582,567
82583,299
82584,302
82585,135
82586,410
82587,283
82588,162
82589,166
82590,97
82591,187
82592,54
82593,302
82594,454
82595,372
82596,249
82597,224
82598,123
82599,340
82600,18
82601,11
82602,292
82603,278
82604,516
82605,506
82606,168
82607,380
82608,380
82609,202
82610,251
82611,399
82612,554
82613,87
82614,19
82615,511
82616,578
82617,22
82618,581
82619,230
82620,14
82621,461
82622,180
82623,230
82624,138
82625,295
82626,429
82627,515
82628,147
82629,68
82630,449
82631,531
82632,548
82633,293
82634,144
82635,186
82636,559
82637,236
82638,367
82639,138
82640,517
82641,233
82642,245
82643,184
82644,242
82645,290
82646,120
82647,362
82648,376
82649,394
82650,599
82651,92
82652,38
82653,418
82654,571
82655,369
82656,60
82657,294
82658,479
82659,143
82660,14
82661,94
82662,577
82663,235
82664,419
82665,108
82666,588
82667,516
82668,192
82669,237
82670,187
82671,332
82672,286
82673,248
82674,236
82675,496
82676,357
82677,372
82678,527
82679,288
82680,155
82681,255
82682,562
82683,210
82684,534
82685,128
82686,562
82687,345
82688,113
82689,334
82690,312
82691,507
82692,454
82693,122
82694,557
82695,1
82696,560
82697,38
82698,44
82699,271
82700,4
82701,17
82702,546
82703,203
82704,36
82705,75
82706,172
82707,210
82708,303
82709,138
82710,422
82711,318
82712,353
82713,344
82714,227
82715,564
82716,218
82717,467
82718,118
82719,353
82720,493
82721,36
82722,12
82723,317
82724,391
82725,523
82726,491
82727,352
82728,570
82729,23
82730,235
82731,568
82732,406
82733,404
82734,144
82735,5
82736,395
82737,573
82738,545
82739,340
82740,293
82741,97
82742,376
82743,487
82744,19
82745,545
82746,526
82747,133
82748,134
82749,367
82750,451
82751,454
82752,467
82753,203
82754,534
82755,207
82756,238
82757,143
82758,183
82759,572
82760,11
82761,50
82762,335
82763,11
82764,193
82765,354
82766,280
82767,37
82768,286
82769,378
82770,143
82771,264
82772,369
82773,443
82774,370
82775,375
82776,544
82777,119
82778,471
82779,443
82780,478
82781,249
82782,219
82783,490
82784,96
82785,591
82786,516
82787,422
82788,453
82789,57
82790,372
82791,305
82792,304
82793,228
82794,162
82795,244
82796,571
82797,535
82798,70
82799,567
82800,74
82801,311
82802,65
82803,234
82804,425
82805,206
82806,287
82807,546
82808,114
82809,166
82810,522
82811,136
82812,151
82813,51
82814,380
82815,331
82816,600
82817,478
82818,249
82819,374
82820,594
82821,13
82822,302
82823,324
82824,437
82825,456
82826,474
82827,31
82828,600
82829,391
82830,327
82831,328
82832,290
82833,256
82834,581
82835,280
82836,575
82837,532
82838,260
82839,501
82840,526
82841,409
82842,163
82843,257
82844,244
82845,426
82846,18
82847,125
82848,431
82849,362
82850,376
82851,58
82852,312
82853,111
82854,506
82855,488
82856,109
82857,83
82858,489
82859,463
82860,402
82861,551
82862,55
82863,154
82864,116
82865,336
82866,581
82867,413
82868,337
82869,339
82870,412
82871,539
82872,144
82873,36
82874,598
82875,250
82876,593
82877,394
82878,432
82879,418
82880,232
82881,303
82882,431
82883,64
82884,571
82885,91
82886,435
82887,201
82888,221
82889,264
82890,228
82891,537
82892,166
82893,393
82894,96
82895,28
82896,25
82897,227
82898,559
82899,300
82900,3
82901,53
82902,571
82903,73
82904,235
82905,180
82906,471
82907,358
82908,250
82909,247
82910,274
82911,392
82912,359
82913,594
82914,264
82915,514
82916,31
82917,421
82918,110
82919,363
82920,216
82921,100
82922,375
82923,9
82924,593
82925,50
82926,600
82927,119
82928,344
82929,286
82930,149
82931,594
82932,71
82933,264
82934,254
82935,17
82936,68
82937,69
82938,81
82939,354
82940,203
82941,421
82942,285
82943,114
82944,50
82945,366
82946,16
82947,13
82948,48
82949,130
82950,438
82951,227
82952,179
82953,483
82954,102
82955,171
82956,334
82957,398
82958,339
82959,353
82960,219
82961,213
82962,316
82963,594
82964,442
82965,415
82966,560
82967,369
82968,334
82969,530
82970,34
82971,115
82972,208
82973,321
82974,316
82975,412
82976,275
82977,440
82978,163
82979,84
82980,331
82981,260
82982,543
82983,28
82984,202
82985,520
82986,181
82987,466
82988,33
82989,17
82990,147
82991,493
82992,343
82993,315
82994,144
82995,266
82996,185
82997,517
82998,238
82999,516
83000,134
83001,480
83002,100
83003,226
83004,582
83005,349
83006,20
83007,395
83008,222
83009,155
83010,21
83011,301
83012,131
83013,288
83014,134
83015,306
83016,385
83017,407
83018,432
83019,60
83020,70
83021,320
83022,7
83023,463
83024,56
83025,229
83026,29
83027,444
83028,191
83029,384
83030,219
83031,591
83032,384
83033,250
83034,236
83035,430
83036,191
83037,6
83038,512
83039,18
83040,545
83041,36
83042,466
83043,314
83044,267
83045,58
83046,38
83047,170
83048,11
83049,501
83050,539
83051,147
83052,577
83053,93
83054,56
83055,347
83056,241
83057,30
83058,367
83059,77
83060,159
83061,307
83062,459
83063,588
83064,39
83065,93
83066,119
83067,58
83068,529
83069,81
83070,308
83071,381
83072,334
83073,199
83074,414
83075,312
83076,57
83077,470
83078,332
83079,359
83080,317
83081,318
83082,434
83083,339
83084,582
83085,325
83086,404
83087,270
83088,46
83089,251
83090,250
83091,489
83092,40
83093,393
83094,307
83095,345
83096,89
83097,452
83098,167
83099,153
83100,415
83101,512
83102,493
83103,176
83104,473
83105,287
83106,269
83107,43
83108,17
83109,401
83110,483
83111,61
83112,226
83113,333
83114,592
83115,10
83116,26
83117,141
83118,503
83119,491
83120,309
83121,127
83122,161
83123,36
83124,435
83125,336
83126,382
83127,426
83128,255
83129,436
83130,593
83131,432
83132,381
83133,56
83134,430
83135,376
83136,264
83137,57
83138,538
83139,422
83140,69
83141,317
83142,87
83143,56
83144,127
83145,382
83146,371
83147,186
83148,280
83149,15
83150,380
83151,143
83152,552
83153,279
83154,210
83155,337
83156,389
83157,467
83158,224
83159,225
83160,288
83161,248
83162,201
83163,74
83164,151
83165,558
83166,499
83167,392
83168,173
83169,472
83170,195
83171,374
83172,530
83173,327
83174,173
83175,341
83176,520
83177,134
83178,389
83179,249
83180,323
83181,201
83182,487
83183,548
83184,228
83185,103
83186,543
83187,230
83188,99
83189,574
83190,558
83191,316
83192,350
83193,21
83194,387
83195,517
83196,90
83197,132
83198,441
83199,516
83200,300
83201,424
83202,570
83203,336
83204,541
83205,516
83206,544
83207,63
83208,408
83209,529
83210,347
83211,512
83212,545
83213,77
83214,53
83215,600
83216,236
83217,586
83218,526
83219,533
83220,215
83221,109
83222,20
83223,374
83224,533
83225,207
83226,202
83227,219
83228,544
83229,104
83230,340
83231,401
83232,443
83233,503
83234,413
83235,390
83236,289
83237,286
83238,133
83239,234
83240,452
83241,90
83242,2
83243,94
83244,566
83245,81
83246,401
83247,487
83248,205
83249,556
83250,201
83251,298
83252,343
83253,108
83254,557
83255,148
83256,243
83257,560
83258,388
83259,577
83260,71
83261,4
83262,319
83263,282
83264,395
83265,414
83266,30
83267,204
83268,370
83269,218
83270,367
83271,563
83272,176
83273,438
83274,580
83275,326
83276,28
83277,87
83278,423
83279,579
83280,267
83281,298
83282,477
83283,547
83284,358
83285,399
83286,93
83287,496
83288,298
83289,359
83290,428
83291,315
83292,138
83293,78
83294,558
83295,395
83296,371
83297,299
83298,138
83299,448
83300,388
83301,429
83302,474
83303,13
83304,535
83305,592
83306,438
83307,331
83308,368
83309,581
83310,268
83311,418
83312,418
83313,439
83314,342
83315,578
83316,320
83317,386
83318,505
83319,584
83320,503
83321,430
83322,109
83323,29
83324,21
83325,1
83326,397
83327,320
83328,349
83329,370
83330,589
83331,172
83332,195
83333,473
83334,107
83335,276
83336,478
83337,125
83338,116
83339,594
83340,447
83341,486
83342,388
83343,407
83344,29
83345,368
83346,496
83347,469
83348,474
83349,1
83350,172
83351,88
83352,429
83353,129
83354,44
83355,154
83356,372
83357,240
83358,553
83359,246
83360,494
83361,487
83362,379
83363,21
83364,19
83365,284
83366,501
83367,580
83368,25
83369,40
83370,186
83371,423
83372,4
83373,117
83374,89
83375,150
83376,112
83377,73
83378,271
83379,549
83380,382
83381,344
83382,538
83383,450
83384,177
83385,294
83386,134
83387,128
83388,84
83389,297
83390,198
83391,232
83392,50
83393,28
83394,168
83395,39
83396,49
83397,80
83398,69
83399,250
83400,443
83401,110
83402,595
83403,430
83404,499
83405,512
83406,409
83407,452
83408,465
83409,597
83410,263
83411,513
83412,282
83413,43
83414,144
83415,172
83416,543
83417,14
83418,365
83419,385
83420,479
83421,183
83422,487
83423,258
83424,12
83425,536
83426,304
83427,221
83428,575
83429,163
83430,254
83431,113
83432,393
83433,250
83434,109
83435,394
83436,96
83437,466
83438,240
83439,468
83440,410
83441,81
83442,12
83443,508
83444,264
83445,238
83446,369
83447,25
83448,266
83449,407
83450,278
83451,402
83452,91
83453,373
83454,136
83455,321
83456,473
83457,413
83458,78
83459,469
83460,107
83461,336
83462,340
83463,405
83464,359
83465,481
83466,386
83467,488
83468,495
83469,502
83470,65
83471,10
83472,111
83473,64
83474,274
83475,553
83476,398
83477,549
83478,306
83479,462
83480,487
83481,341
83482,293
83483,110
83484,467
83485,409
83486,134
83487,464
83488,228
83489,31
83490,120
83491,465
83492,104
83493,578
83494,268
83495,171
83496,152
83497,543
83498,560
83499,244
83500,173
83501,458
83502,8
83503,499
83504,190
83505,423
83506,508
83507,293
83508,247
83509,172
83510,422
83511,405
83512,74
83513,419
83514,374
83515,419
83516,515
83517,558
83518,68
83519,507
83520,394
83521,411
83522,80
83523,326
83524,66
83525,359
83526,489
83527,358
83528,9
83529,287
83530,113
83531,426
83532,292
83533,145
83534,442
83535,81
83536,209
83537,473
83538,8
83539,236
83540,264
83541,487
83542,425
83543,420
83544,270
83545,270
83546,581
83547,51
83548,183
83549,80
83550,238
83551,598
83552,143
83553,196
83554,412
83555,511
83556,446
83557,18
83558,256
83559,466
83560,406
83561,325
83562,347
83563,349
83564,442
83565,311
83566,362
83567,434
83568,20
83569,355
83570,528
83571,17
83572,259
83573,467
83574,312
83575,126
83576,8
83577,137
83578,549
83579,491
83580,267
83581,459
83582,433
83583,142
83584,527
83585,256
83586,262
83587,66
83588,214
83589,174
83590,372
83591,235
83592,314
83593,270
83594,280
83595,259
83596,546
83597,456
83598,557
83599,242
83600,517
83601,472
83602,273
83603,346
83604,246
83605,482
83606,559
83607,240
83608,147
83609,225
83610,300
83611,6
83612,12
83613,395
83614,16
83615,422
83616,565
83617,184
83618,147
83619,17
83620,560
83621,433
